trip_id,passenger_id,entry_station,exit_station,trip_datetime,fare
43913,658,4,3,2024-02-04 10:36:00,37.96
43914,565,6,2,2024-03-17 22:09:00,16.41
43915,1839,9,6,2024-02-02 08:00:00,23.12
43916,1826,9,6,2024-03-05 12:10:00,22.72
43917,1680,8,6,2024-03-20 16:06:00,18.13
43918,865,7,6,2024-03-15 12:48:00,39.06
43919,774,5,7,2024-03-27 10:08:00,34.76
43920,1332,3,4,2024-01-25 06:57:00,43.91
43921,772,3,8,2024-02-19 07:02:00,14.17
43922,817,2,3,2024-03-02 12:13:00,45.55
43923,1266,9,10,2024-01-14 15:35:00,27.64
43924,1492,1,5,2024-03-26 09:49:00,13.12
43925,587,4,5,2024-01-15 20:37:00,21.35
43926,465,8,7,2024-02-13 17:08:00,43.7
43927,1148,5,4,2024-01-25 17:55:00,43.99
43928,54,4,6,2024-02-04 14:21:00,37.43
43929,450,1,10,2024-03-14 11:34:00,55.54
43930,1573,1,6,2024-01-11 21:44:00,32.32
43931,72,2,1,2024-03-29 06:16:00,50.51
43932,1212,7,2,2024-02-22 20:23:00,28.92
43933,1170,5,4,2024-03-08 16:46:00,48.25
43934,179,9,1,2024-02-08 10:20:00,10.7
43935,1422,9,3,2024-03-30 15:39:00,49.47
43936,1731,2,7,2024-01-16 06:53:00,51.34
43937,285,9,1,2024-01-10 07:53:00,27.07
43938,535,2,6,2024-01-07 21:55:00,20.4
43939,1627,4,1,2024-03-08 07:31:00,33.89
43940,418,1,7,2024-01-07 13:20:00,13.91
43941,690,1,9,2024-03-02 20:29:00,26.29
43942,756,9,6,2024-03-30 08:36:00,42.49
43943,342,4,5,2024-03-16 15:33:00,12.03
43944,1582,8,9,2024-03-11 15:45:00,58.1
43945,450,6,7,2024-02-03 15:27:00,54.07
43946,899,7,4,2024-03-30 09:56:00,41.08
43947,568,7,10,2024-01-21 19:44:00,53.03
43948,1941,3,5,2024-03-29 10:27:00,39.35
43949,429,9,2,2024-01-20 13:37:00,59.1
43950,418,2,9,2024-01-23 13:14:00,55.77
43951,1399,6,2,2024-01-04 12:43:00,15.19
43952,519,3,7,2024-03-23 11:33:00,15.55
43953,110,5,2,2024-03-22 15:48:00,13.93
43954,1981,7,2,2024-01-05 16:31:00,38.98
43955,138,8,1,2024-03-06 16:29:00,56.16
43956,479,1,2,2024-02-14 19:21:00,34.85
43957,1877,9,5,2024-02-26 15:56:00,32.4
43958,1268,4,1,2024-02-09 10:08:00,20.53
43959,185,4,6,2024-01-09 13:09:00,22.92
43960,1711,8,2,2024-03-20 10:52:00,33.54
43961,362,9,2,2024-01-06 12:11:00,27.38
43962,267,8,10,2024-02-23 14:57:00,37.26
43963,1194,5,9,2024-01-03 19:57:00,20.95
43964,1382,3,5,2024-02-24 09:25:00,45.42
43965,1187,5,8,2024-03-07 08:51:00,56.0
43966,1729,6,1,2024-02-03 12:22:00,10.59
43967,1102,5,4,2024-02-04 06:07:00,57.33
43968,263,2,7,2024-01-07 19:41:00,54.47
43969,1196,7,2,2024-02-05 21:50:00,32.75
43970,1623,7,9,2024-03-04 19:30:00,59.46
43971,882,5,8,2024-01-18 17:21:00,20.26
43972,131,6,7,2024-03-02 07:48:00,30.24
43973,24,3,6,2024-03-11 21:00:00,50.21
43974,1019,3,7,2024-01-15 22:38:00,51.5
43975,1101,7,8,2024-03-22 09:30:00,39.37
43976,674,7,9,2024-03-04 15:43:00,23.76
43977,1646,9,1,2024-01-24 15:58:00,39.94
43978,1326,5,10,2024-01-10 14:15:00,41.63
43979,1717,10,3,2024-03-17 15:21:00,23.9
43980,55,3,10,2024-01-22 15:30:00,33.48
43981,165,1,3,2024-01-31 22:44:00,38.75
43982,1332,7,4,2024-03-16 18:50:00,10.27
43983,1856,2,6,2024-01-03 08:44:00,42.6
43984,1656,1,9,2024-02-14 06:44:00,42.79
43985,486,6,4,2024-02-28 20:58:00,16.24
43986,1857,6,3,2024-01-08 21:53:00,12.11
43987,890,5,6,2024-01-04 11:12:00,31.18
43988,1775,7,1,2024-02-13 09:03:00,31.6
43989,1992,10,1,2024-01-02 12:19:00,55.84
43990,1766,2,5,2024-02-06 09:04:00,39.33
43991,1302,7,4,2024-03-03 16:40:00,24.56
43992,399,9,7,2024-01-08 13:29:00,17.56
43993,1484,7,4,2024-01-06 07:33:00,16.29
43994,489,1,3,2024-03-15 13:11:00,46.43
43995,1164,7,5,2024-02-02 13:16:00,52.39
43996,1115,6,1,2024-02-22 16:51:00,28.13
43997,1879,1,6,2024-02-06 07:28:00,16.71
43998,1099,1,10,2024-03-05 21:39:00,28.29
43999,1766,1,8,2024-03-03 18:36:00,22.3
44000,838,2,9,2024-02-18 06:38:00,43.49
44001,1493,5,7,2024-01-03 13:45:00,17.11
44002,1049,5,8,2024-01-03 16:56:00,28.01
44003,942,5,1,2024-01-27 15:07:00,37.39
44004,611,6,7,2024-02-13 11:42:00,25.6
44005,153,7,10,2024-02-01 10:11:00,54.1
44006,1883,8,1,2024-01-22 14:04:00,13.59
44007,915,1,2,2024-01-23 15:39:00,53.6
44008,1696,8,6,2024-02-09 20:48:00,49.23
44009,1053,4,9,2024-02-23 08:03:00,27.46
44010,1344,7,8,2024-03-09 08:20:00,45.01
44011,1999,5,2,2024-03-04 20:12:00,51.36
44012,508,4,3,2024-01-18 14:45:00,19.7
44013,432,3,4,2024-01-10 08:49:00,56.81
44014,1116,6,10,2024-02-27 22:45:00,38.97
44015,1398,6,5,2024-03-25 21:16:00,36.05
44016,1828,7,2,2024-03-26 07:11:00,49.7
44017,949,7,8,2024-01-28 16:28:00,14.79
44018,1737,9,10,2024-02-08 14:31:00,53.7
44019,1675,6,9,2024-01-07 07:20:00,36.0
44020,961,1,4,2024-01-10 13:47:00,34.25
44021,1302,10,4,2024-03-05 19:19:00,35.45
44022,465,2,9,2024-02-05 08:11:00,41.12
44023,591,7,1,2024-02-17 10:53:00,18.18
44024,337,6,5,2024-01-22 14:20:00,59.02
44025,713,7,10,2024-03-05 21:24:00,48.25
44026,538,10,2,2024-01-11 14:50:00,36.0
44027,1807,10,3,2024-03-04 10:46:00,51.69
44028,1672,1,8,2024-02-09 21:20:00,32.48
44029,929,9,1,2024-01-16 10:15:00,28.44
44030,1652,10,2,2024-01-10 14:37:00,26.08
44031,364,9,4,2024-01-28 11:25:00,30.92
44032,1203,7,6,2024-02-14 20:59:00,10.52
44033,1753,6,9,2024-02-29 21:24:00,54.75
44034,836,4,9,2024-03-04 06:36:00,17.32
44035,766,8,7,2024-03-14 12:07:00,53.65
44036,1400,3,4,2024-02-01 14:55:00,25.8
44037,220,6,8,2024-02-06 21:44:00,58.0
44038,1559,1,3,2024-01-11 21:54:00,36.38
44039,1577,6,10,2024-01-28 19:02:00,12.79
44040,1088,1,8,2024-02-16 11:33:00,51.43
44041,114,10,3,2024-01-29 08:05:00,25.06
44042,1073,9,10,2024-03-15 13:53:00,26.03
44043,423,1,8,2024-03-15 11:57:00,33.47
44044,725,10,1,2024-01-28 13:48:00,11.96
44045,724,6,5,2024-03-11 11:01:00,46.71
44046,266,7,10,2024-03-18 20:11:00,28.89
44047,563,4,1,2024-01-07 10:11:00,29.34
44048,396,1,8,2024-03-13 21:27:00,11.09
44049,876,8,9,2024-03-28 12:03:00,21.21
44050,302,2,10,2024-03-25 07:47:00,16.94
44051,161,4,10,2024-03-13 19:25:00,49.43
44052,359,4,8,2024-02-29 08:57:00,10.61
44053,1082,6,10,2024-03-01 06:25:00,30.27
44054,118,4,8,2024-02-24 09:08:00,21.78
44055,1327,6,1,2024-01-17 08:28:00,32.65
44056,1491,7,1,2024-01-16 19:17:00,36.0
44057,1612,10,9,2024-02-12 16:02:00,57.12
44058,482,10,6,2024-02-12 22:41:00,29.01
44059,1254,1,3,2024-01-25 09:01:00,18.98
44060,80,2,6,2024-03-17 20:51:00,23.14
44061,1014,9,7,2024-03-26 08:49:00,29.24
44062,1006,1,3,2024-01-12 15:57:00,41.13
44063,1470,8,9,2024-02-06 17:07:00,37.11
44064,1337,7,3,2024-02-04 18:42:00,23.18
44065,1295,4,1,2024-03-11 13:30:00,19.8
44066,140,8,9,2024-02-18 11:51:00,57.27
44067,283,10,4,2024-03-02 18:27:00,38.84
44068,1593,8,5,2024-03-11 16:30:00,51.29
44069,772,2,1,2024-01-01 06:22:00,14.84
44070,1628,3,2,2024-03-07 09:42:00,26.83
44071,924,2,10,2024-01-23 11:37:00,25.92
44072,1900,6,9,2024-03-04 13:57:00,37.74
44073,439,3,1,2024-03-03 18:08:00,59.84
44074,1415,7,1,2024-02-28 22:29:00,36.49
44075,1424,8,1,2024-02-20 06:00:00,11.7
44076,1992,5,3,2024-03-17 11:02:00,37.4
44077,292,8,3,2024-02-23 06:44:00,32.92
44078,367,5,3,2024-01-21 09:54:00,55.59
44079,989,6,10,2024-02-18 13:07:00,46.14
44080,357,4,8,2024-01-25 21:10:00,36.74
44081,512,8,5,2024-03-11 07:05:00,49.83
44082,266,2,1,2024-02-01 07:58:00,20.81
44083,1199,9,7,2024-03-25 07:14:00,55.33
44084,1672,1,9,2024-02-03 09:22:00,53.04
44085,1772,8,1,2024-02-02 20:25:00,53.96
44086,460,2,6,2024-01-22 22:34:00,34.82
44087,1175,7,6,2024-02-17 12:52:00,24.05
44088,116,9,5,2024-02-22 06:35:00,58.35
44089,2000,3,4,2024-02-01 09:45:00,24.35
44090,716,3,9,2024-03-05 09:19:00,47.91
44091,1123,4,6,2024-03-28 18:15:00,13.67
44092,1972,6,8,2024-03-24 13:21:00,21.13
44093,1092,4,8,2024-01-06 22:12:00,40.36
44094,884,4,8,2024-03-27 15:19:00,20.67
44095,410,4,6,2024-02-18 06:16:00,21.31
44096,1702,2,1,2024-03-30 21:16:00,14.16
44097,1019,6,1,2024-03-31 10:09:00,10.05
44098,1586,6,2,2024-03-02 13:18:00,44.99
44099,566,7,8,2024-03-28 22:09:00,59.78
44100,641,5,6,2024-01-10 22:56:00,22.46
44101,241,5,4,2024-02-07 22:58:00,12.45
44102,1038,3,10,2024-03-27 21:39:00,51.53
44103,611,7,1,2024-02-19 15:28:00,52.55
44104,403,8,6,2024-02-11 20:45:00,12.12
44105,124,2,10,2024-01-12 06:08:00,25.01
44106,767,10,9,2024-01-08 07:05:00,51.2
44107,945,7,1,2024-02-07 07:08:00,40.47
44108,1444,10,3,2024-02-26 13:53:00,10.13
44109,1105,1,8,2024-02-22 19:53:00,35.43
44110,1197,8,9,2024-02-13 07:43:00,29.27
44111,74,9,2,2024-03-04 22:34:00,25.37
44112,1895,10,6,2024-02-02 13:43:00,22.3
44113,1041,10,5,2024-03-27 07:05:00,12.75
44114,960,9,6,2024-03-15 19:40:00,18.66
44115,557,8,10,2024-02-20 06:51:00,48.83
44116,670,3,5,2024-02-22 19:46:00,19.96
44117,158,3,8,2024-03-05 19:00:00,55.07
44118,126,4,1,2024-03-06 17:42:00,25.04
44119,562,1,8,2024-03-13 13:16:00,12.04
44120,210,5,1,2024-02-05 17:02:00,45.6
44121,1284,10,5,2024-01-14 09:41:00,36.35
44122,34,3,6,2024-03-15 20:24:00,59.26
44123,1896,9,3,2024-02-11 21:42:00,40.65
44124,88,5,1,2024-01-02 21:59:00,21.58
44125,936,4,1,2024-02-09 14:17:00,33.04
44126,26,10,7,2024-03-26 15:55:00,32.47
44127,93,6,2,2024-02-05 06:49:00,51.76
44128,144,2,9,2024-03-02 08:57:00,10.14
44129,701,8,3,2024-02-27 13:27:00,51.91
44130,647,4,7,2024-02-19 10:53:00,21.28
44131,1795,5,2,2024-01-21 16:26:00,27.77
44132,1596,6,3,2024-02-12 14:19:00,19.33
44133,318,8,1,2024-02-07 17:42:00,18.13
44134,1792,2,3,2024-03-31 21:33:00,54.36
44135,259,10,3,2024-02-01 18:25:00,55.77
44136,71,7,3,2024-03-23 19:24:00,19.98
44137,1876,10,7,2024-03-30 20:22:00,24.88
44138,1077,3,6,2024-01-19 10:18:00,22.23
44139,103,1,5,2024-03-17 06:44:00,19.25
44140,1546,5,4,2024-03-16 07:53:00,14.86
44141,331,8,10,2024-01-14 15:59:00,32.27
44142,1827,5,1,2024-03-03 14:18:00,40.77
44143,1569,4,9,2024-02-15 06:26:00,57.42
44144,1804,3,4,2024-01-03 21:48:00,42.52
44145,273,8,4,2024-03-26 07:33:00,27.1
44146,1817,8,4,2024-03-21 22:41:00,48.7
44147,24,6,10,2024-03-30 22:40:00,35.44
44148,679,10,4,2024-02-13 22:54:00,48.91
44149,53,9,10,2024-02-24 07:58:00,18.27
44150,571,7,8,2024-01-01 08:20:00,55.2
44151,1040,6,8,2024-01-02 14:20:00,21.28
44152,1776,1,9,2024-02-04 22:04:00,53.01
44153,872,7,1,2024-03-06 14:54:00,25.87
44154,138,6,7,2024-01-20 15:19:00,55.9
44155,1972,6,3,2024-03-26 21:07:00,30.64
44156,1612,8,4,2024-01-23 14:14:00,16.66
44157,675,3,6,2024-03-09 22:16:00,22.21
44158,345,7,8,2024-03-23 07:34:00,55.54
44159,168,2,4,2024-02-24 13:30:00,53.15
44160,1008,5,8,2024-02-24 06:41:00,55.46
44161,750,4,3,2024-02-13 17:19:00,31.55
44162,1764,2,1,2024-02-26 10:36:00,18.76
44163,304,9,3,2024-02-05 09:13:00,57.28
44164,1138,4,1,2024-01-22 06:42:00,17.22
44165,894,3,8,2024-03-08 20:14:00,24.89
44166,169,9,7,2024-01-09 22:53:00,29.73
44167,337,5,9,2024-03-20 10:09:00,30.11
44168,1141,8,6,2024-01-25 09:27:00,19.1
44169,1475,5,8,2024-01-20 10:54:00,24.64
44170,1926,8,1,2024-02-14 19:35:00,46.91
44171,1059,6,4,2024-02-13 15:16:00,31.64
44172,887,5,8,2024-02-15 08:45:00,51.24
44173,703,4,10,2024-01-21 18:37:00,32.71
44174,58,7,4,2024-01-21 21:07:00,26.77
44175,1666,7,8,2024-02-23 18:20:00,14.82
44176,1883,6,7,2024-03-30 19:04:00,11.81
44177,1137,4,6,2024-02-23 12:35:00,59.27
44178,198,8,6,2024-03-21 12:21:00,43.85
44179,77,8,4,2024-03-01 12:50:00,43.27
44180,1847,9,1,2024-03-24 16:36:00,57.31
44181,1102,1,10,2024-01-01 12:14:00,51.17
44182,1843,3,9,2024-03-11 08:19:00,37.63
44183,1179,9,8,2024-03-21 14:51:00,59.48
44184,1391,10,5,2024-03-22 15:38:00,47.09
44185,1939,10,6,2024-02-09 14:44:00,29.74
44186,916,9,5,2024-02-15 19:54:00,16.35
44187,1136,4,6,2024-03-14 09:31:00,36.46
44188,331,10,6,2024-03-23 08:02:00,34.28
44189,80,9,3,2024-02-22 09:50:00,20.43
44190,308,6,8,2024-01-01 19:04:00,21.72
44191,1033,4,7,2024-03-13 09:35:00,52.94
44192,1208,9,6,2024-01-23 07:39:00,58.87
44193,1959,10,3,2024-02-07 21:17:00,19.14
44194,1056,6,8,2024-02-14 11:03:00,10.13
44195,1529,4,1,2024-03-21 20:47:00,16.54
44196,1188,9,10,2024-01-15 17:43:00,50.0
44197,1424,3,1,2024-03-19 19:32:00,50.77
44198,256,5,6,2024-01-30 13:24:00,46.0
44199,397,7,2,2024-01-01 19:10:00,46.22
44200,148,10,1,2024-02-24 06:17:00,17.68
44201,581,5,1,2024-03-22 14:06:00,24.31
44202,1195,6,3,2024-02-09 20:01:00,19.52
44203,749,5,10,2024-01-25 21:10:00,25.31
44204,1174,1,9,2024-02-04 06:21:00,44.73
44205,1937,3,2,2024-02-03 06:42:00,31.52
44206,520,4,7,2024-03-05 08:02:00,59.16
44207,609,6,3,2024-02-09 11:57:00,53.02
44208,1764,8,3,2024-01-18 06:50:00,47.26
44209,1821,10,4,2024-01-03 19:48:00,22.55
44210,1455,3,9,2024-03-17 12:36:00,42.24
44211,888,8,4,2024-01-14 08:55:00,19.99
44212,890,9,8,2024-01-28 10:30:00,56.1
44213,505,8,3,2024-03-24 06:19:00,59.6
44214,1836,2,10,2024-01-28 11:24:00,37.63
44215,1279,3,7,2024-02-18 17:40:00,24.17
44216,669,9,7,2024-01-11 11:40:00,13.52
44217,1550,9,3,2024-01-28 10:42:00,16.21
44218,921,6,2,2024-01-31 17:21:00,44.83
44219,1310,8,5,2024-03-18 11:05:00,52.09
44220,1937,8,2,2024-03-21 09:25:00,57.27
44221,214,3,4,2024-01-19 16:20:00,46.13
44222,1533,4,3,2024-01-27 17:44:00,30.72
44223,474,4,9,2024-02-09 14:18:00,40.46
44224,670,9,8,2024-02-02 15:52:00,56.89
44225,1781,5,2,2024-02-15 22:05:00,29.2
44226,280,1,3,2024-01-16 08:23:00,36.43
44227,583,2,5,2024-02-21 22:48:00,53.43
44228,1925,1,3,2024-03-03 12:00:00,55.21
44229,1562,4,6,2024-01-10 15:43:00,58.87
44230,955,6,10,2024-03-15 22:35:00,55.61
44231,413,10,1,2024-02-27 18:44:00,12.92
44232,647,1,9,2024-03-31 13:06:00,13.49
44233,1543,5,9,2024-03-15 19:11:00,50.84
44234,1005,5,1,2024-02-08 08:42:00,44.09
44235,200,4,3,2024-01-02 20:00:00,41.75
44236,1017,4,6,2024-03-02 10:14:00,58.41
44237,197,7,8,2024-02-18 08:23:00,22.02
44238,782,2,4,2024-01-31 06:38:00,40.98
44239,1339,2,9,2024-03-08 06:12:00,50.54
44240,1078,5,10,2024-03-07 08:36:00,45.53
44241,1354,1,8,2024-03-23 16:21:00,11.54
44242,307,4,7,2024-01-30 20:55:00,21.8
44243,986,9,7,2024-02-10 13:32:00,45.65
44244,166,9,7,2024-03-09 17:54:00,41.19
44245,1698,4,2,2024-01-31 12:37:00,20.41
44246,341,8,4,2024-03-29 16:59:00,36.86
44247,963,7,2,2024-03-07 10:23:00,41.14
44248,957,5,1,2024-02-12 12:55:00,11.73
44249,797,4,8,2024-01-08 14:10:00,14.97
44250,342,10,1,2024-01-03 15:12:00,29.49
44251,1549,6,3,2024-01-20 08:31:00,16.75
44252,865,10,4,2024-02-28 17:06:00,42.72
44253,222,1,5,2024-03-17 08:05:00,13.43
44254,56,6,9,2024-03-10 15:05:00,40.75
44255,1747,1,9,2024-03-01 19:04:00,54.18
44256,1950,1,8,2024-03-17 08:42:00,27.94
44257,496,10,9,2024-01-28 19:42:00,10.87
44258,1768,6,5,2024-02-19 06:01:00,57.06
44259,204,2,5,2024-01-05 08:06:00,26.21
44260,713,6,9,2024-01-23 17:32:00,58.39
44261,1417,3,8,2024-02-07 15:14:00,27.94
44262,1689,8,7,2024-02-08 06:32:00,27.85
44263,843,8,5,2024-01-24 08:08:00,43.0
44264,1042,10,1,2024-01-17 10:57:00,22.98
44265,1002,3,6,2024-01-30 08:49:00,40.32
44266,1795,5,3,2024-02-11 16:57:00,51.33
44267,1902,5,10,2024-01-12 22:11:00,13.58
44268,488,4,6,2024-01-16 22:58:00,49.03
44269,632,4,10,2024-03-22 10:06:00,37.95
44270,243,3,7,2024-03-11 17:16:00,29.89
44271,339,4,2,2024-01-15 19:12:00,16.12
44272,193,1,9,2024-02-11 15:24:00,15.48
44273,1194,4,3,2024-03-09 14:47:00,59.01
44274,884,10,1,2024-01-21 19:26:00,59.04
44275,3,9,3,2024-02-23 12:22:00,17.34
44276,596,7,8,2024-02-07 17:59:00,51.91
44277,598,7,10,2024-03-15 17:46:00,42.82
44278,1209,6,5,2024-01-02 20:08:00,33.93
44279,348,5,2,2024-02-09 19:44:00,54.0
44280,500,5,4,2024-01-12 18:13:00,21.98
44281,1970,7,6,2024-02-27 19:02:00,58.85
44282,1259,10,9,2024-03-26 14:45:00,16.45
44283,1717,8,9,2024-01-14 08:56:00,25.79
44284,1967,7,6,2024-03-25 09:49:00,26.58
44285,1948,4,5,2024-02-03 12:05:00,58.71
44286,155,10,5,2024-03-25 17:40:00,56.65
44287,4,9,4,2024-02-17 15:34:00,54.25
44288,218,6,5,2024-01-29 07:08:00,32.32
44289,1713,10,7,2024-03-13 07:46:00,27.08
44290,490,1,8,2024-02-19 14:20:00,23.08
44291,1462,4,5,2024-03-09 16:13:00,51.79
44292,1202,6,7,2024-02-17 18:50:00,49.36
44293,1393,10,4,2024-03-15 09:49:00,34.0
44294,1714,7,10,2024-01-27 08:58:00,57.9
44295,726,1,7,2024-02-02 12:45:00,32.75
44296,46,5,9,2024-02-20 06:30:00,40.98
44297,214,9,2,2024-03-31 10:18:00,51.78
44298,811,1,7,2024-02-18 11:27:00,12.87
44299,930,6,5,2024-01-02 14:47:00,40.76
44300,1310,10,1,2024-01-14 13:24:00,40.37
44301,992,8,1,2024-01-19 06:51:00,22.88
44302,1130,10,2,2024-03-14 15:40:00,59.67
44303,1514,6,1,2024-03-27 09:23:00,10.17
44304,838,3,10,2024-01-20 16:58:00,22.33
44305,1982,3,8,2024-03-31 11:38:00,50.56
44306,19,3,5,2024-02-03 13:03:00,54.33
44307,636,2,10,2024-03-07 21:07:00,14.04
44308,618,6,9,2024-01-08 06:02:00,31.24
44309,75,10,4,2024-01-21 11:37:00,16.97
44310,1989,4,10,2024-02-23 16:38:00,56.8
44311,1205,1,4,2024-02-28 07:22:00,52.38
44312,432,10,1,2024-01-01 17:16:00,25.29
44313,682,1,10,2024-03-16 07:18:00,19.74
44314,1728,7,1,2024-03-16 16:43:00,45.26
44315,1576,6,7,2024-03-11 19:17:00,48.03
44316,1398,6,8,2024-03-15 21:21:00,53.86
44317,1767,8,6,2024-03-18 22:26:00,50.35
44318,439,3,2,2024-01-02 15:18:00,11.21
44319,294,7,5,2024-01-21 12:03:00,32.2
44320,676,8,2,2024-01-22 16:47:00,55.33
44321,438,9,8,2024-02-20 19:29:00,57.6
44322,752,6,4,2024-01-14 11:15:00,11.18
44323,950,9,8,2024-03-25 21:30:00,15.71
44324,961,9,2,2024-01-16 13:48:00,40.14
44325,812,5,9,2024-01-23 20:16:00,39.04
44326,527,7,4,2024-03-28 19:33:00,48.72
44327,1804,1,6,2024-02-23 14:36:00,30.84
44328,963,1,2,2024-03-20 09:03:00,40.12
44329,589,2,6,2024-03-25 11:54:00,48.25
44330,72,5,6,2024-01-06 12:55:00,18.39
44331,228,6,3,2024-02-08 06:20:00,25.05
44332,36,1,8,2024-03-24 12:26:00,49.25
44333,1456,9,2,2024-01-13 06:53:00,23.63
44334,1032,5,7,2024-03-25 15:02:00,45.8
44335,300,1,7,2024-02-22 07:20:00,38.01
44336,1601,8,3,2024-03-11 10:25:00,15.02
44337,1321,6,1,2024-03-30 13:46:00,33.93
44338,330,8,2,2024-03-12 21:45:00,21.24
44339,1236,5,7,2024-01-20 08:45:00,58.2
44340,890,8,2,2024-01-11 06:33:00,22.02
44341,249,3,5,2024-01-20 06:50:00,34.07
44342,135,2,3,2024-03-31 13:59:00,18.1
44343,218,8,9,2024-03-10 10:31:00,51.05
44344,316,10,5,2024-03-26 07:55:00,25.29
44345,1621,2,7,2024-01-20 19:29:00,59.54
44346,995,9,6,2024-01-10 10:23:00,22.49
44347,841,9,2,2024-02-25 16:46:00,36.67
44348,616,5,3,2024-01-31 10:44:00,14.81
44349,1929,7,9,2024-03-07 18:57:00,18.63
44350,1530,5,10,2024-01-07 19:52:00,39.29
44351,1468,3,9,2024-01-11 07:04:00,35.76
44352,1029,4,8,2024-03-03 20:11:00,57.84
44353,1166,1,10,2024-03-29 10:53:00,39.12
44354,745,10,5,2024-02-26 14:07:00,55.34
44355,120,10,7,2024-03-31 07:11:00,29.45
44356,1000,1,7,2024-03-07 07:51:00,25.48
44357,1242,10,4,2024-02-01 13:41:00,11.12
44358,1082,1,8,2024-02-23 09:11:00,58.62
44359,917,2,4,2024-01-06 22:30:00,21.26
44360,184,8,3,2024-01-19 08:33:00,18.4
44361,935,4,2,2024-03-02 17:38:00,11.93
44362,1975,9,8,2024-02-29 20:03:00,17.18
44363,1513,6,7,2024-02-09 22:11:00,11.2
44364,537,2,1,2024-01-24 17:20:00,13.3
44365,863,9,10,2024-02-20 11:09:00,46.99
44366,690,5,8,2024-02-24 13:10:00,16.22
44367,879,6,4,2024-01-11 18:31:00,10.2
44368,1666,4,8,2024-03-12 20:12:00,20.84
44369,1081,6,8,2024-03-22 19:53:00,53.03
44370,657,6,8,2024-01-07 12:33:00,14.84
44371,623,5,2,2024-02-06 14:17:00,46.59
44372,1132,10,6,2024-03-12 14:43:00,51.53
44373,605,7,2,2024-01-30 08:01:00,17.13
44374,541,8,5,2024-03-15 12:31:00,56.77
44375,1614,9,5,2024-03-27 17:33:00,38.69
44376,1268,9,8,2024-02-14 20:33:00,58.59
44377,592,3,5,2024-02-25 09:49:00,30.33
44378,1954,4,2,2024-03-11 09:16:00,12.74
44379,1462,3,7,2024-01-11 16:50:00,22.13
44380,1097,9,2,2024-01-24 10:08:00,59.61
44381,800,9,6,2024-03-15 20:16:00,44.11
44382,507,5,6,2024-01-29 20:49:00,26.32
44383,204,8,4,2024-03-22 13:51:00,38.07
44384,1481,9,3,2024-03-15 12:59:00,30.73
44385,357,8,4,2024-01-11 06:37:00,34.51
44386,1677,3,8,2024-02-15 15:00:00,40.65
44387,303,7,3,2024-01-01 18:23:00,46.79
44388,813,4,5,2024-03-14 18:45:00,24.18
44389,528,4,7,2024-03-26 11:59:00,31.8
44390,83,10,4,2024-03-27 09:41:00,24.37
44391,968,5,4,2024-01-28 18:48:00,37.76
44392,632,6,8,2024-01-02 13:39:00,24.93
44393,2000,7,1,2024-01-23 19:39:00,23.77
44394,614,3,10,2024-01-04 17:03:00,48.98
44395,1414,4,8,2024-01-06 07:44:00,52.99
44396,224,1,10,2024-02-24 17:32:00,32.3
44397,1938,4,8,2024-03-24 20:23:00,34.7
44398,1894,5,8,2024-01-04 13:14:00,25.04
44399,1356,1,10,2024-01-20 21:59:00,12.6
44400,477,3,6,2024-03-12 16:11:00,50.6
44401,1112,3,7,2024-03-25 10:47:00,14.69
44402,1337,2,5,2024-03-29 18:00:00,22.42
44403,318,9,4,2024-02-17 09:58:00,10.63
44404,893,4,2,2024-02-18 19:33:00,59.97
44405,1148,9,5,2024-01-17 10:55:00,43.88
44406,423,1,5,2024-02-05 17:29:00,55.65
44407,221,1,10,2024-01-14 06:12:00,32.61
44408,1880,4,3,2024-01-10 13:09:00,23.14
44409,1777,4,3,2024-02-22 18:51:00,56.03
44410,1445,1,9,2024-01-31 08:00:00,20.45
44411,701,2,9,2024-01-18 21:34:00,34.64
44412,350,6,8,2024-01-01 15:46:00,51.61
44413,1562,10,1,2024-01-22 12:31:00,50.79
44414,288,6,7,2024-03-12 15:08:00,36.23
44415,441,9,6,2024-03-08 07:19:00,30.78
44416,468,2,1,2024-01-24 17:49:00,32.86
44417,558,9,8,2024-02-13 14:53:00,49.69
44418,1791,9,7,2024-03-11 09:12:00,41.01
44419,1108,5,8,2024-02-04 13:26:00,46.36
44420,417,9,6,2024-02-20 18:10:00,10.38
44421,1390,10,6,2024-01-31 16:32:00,13.55
44422,1691,4,5,2024-03-01 18:18:00,26.81
44423,1847,7,10,2024-02-15 19:43:00,54.4
44424,1526,10,3,2024-01-28 16:10:00,53.31
44425,1278,4,1,2024-02-03 14:57:00,13.81
44426,229,6,8,2024-01-09 06:43:00,19.82
44427,1475,9,2,2024-03-30 14:23:00,28.8
44428,802,8,6,2024-03-07 11:01:00,58.17
44429,1692,1,10,2024-03-13 11:52:00,50.66
44430,1032,5,9,2024-01-28 20:18:00,40.8
44431,1858,3,10,2024-01-21 22:27:00,54.27
44432,765,2,7,2024-01-04 13:38:00,18.85
44433,62,10,3,2024-03-02 21:23:00,28.84
44434,1252,5,9,2024-03-05 22:11:00,41.18
44435,1512,6,7,2024-01-26 19:38:00,55.91
44436,770,8,7,2024-03-28 19:12:00,56.82
44437,1970,5,4,2024-02-25 11:54:00,40.09
44438,188,9,6,2024-02-29 08:54:00,53.82
44439,195,1,10,2024-01-02 12:05:00,24.13
